model,classifier,train_ims,condition,animacy,obj1,obj2,acc,prob1,prob2
cvcl,langauge,0,Outline,anim,frog,fish,0,0.26478797,0.735212
cvcl,langauge,0,Outline,anim,frog,foot,1,0.56648546,0.43351454
cvcl,langauge,0,Outline,anim,frog,hand,1,0.6317587,0.36824128
cvcl,langauge,0,Outline,anim,frog,rabbit,1,0.8835338,0.11646627
cvcl,langauge,0,Outline,anim,frog,squirrel,1,0.8212892,0.17871086
cvcl,langauge,0,Outline,anim,frog,turtle,1,0.90007025,0.0999297
cvcl,langauge,0,Outline,anim,hand,bear,1,0.52276844,0.4772316
cvcl,langauge,0,Outline,anim,hand,bird,1,0.8630255,0.13697447
cvcl,langauge,0,Outline,anim,hand,butterfly,0,0.3967348,0.6032652
cvcl,langauge,0,Outline,anim,hand,cat,0,0.2488552,0.7511448
cvcl,langauge,0,Outline,anim,hand,cow,1,0.97047,0.029529968
cvcl,langauge,0,Outline,anim,hand,dog,0,0.45773938,0.54226065
cvcl,langauge,0,Outline,anim,hand,duck,1,0.68856627,0.31143376
cvcl,langauge,0,Outline,anim,hand,elephant,0,0.42757902,0.57242095
cvcl,langauge,0,Outline,anim,hand,fish,0,0.33602345,0.66397655
cvcl,langauge,0,Outline,anim,hand,foot,0,0.28069064,0.71930933
cvcl,langauge,0,Outline,anim,hand,frog,0,0.12215578,0.8778442
cvcl,langauge,0,Outline,anim,hand,rabbit,1,0.83486176,0.16513824
cvcl,langauge,0,Outline,anim,hand,squirrel,1,0.71400166,0.2859983
cvcl,langauge,0,Outline,anim,hand,turtle,1,0.8741826,0.12581742
cvcl,langauge,0,Outline,anim,rabbit,bear,0,0.15802841,0.8419716
cvcl,langauge,0,Outline,anim,rabbit,bird,0,0.46321887,0.53678113
cvcl,langauge,0,Outline,anim,rabbit,butterfly,0,0.10771869,0.89228135
cvcl,langauge,0,Outline,anim,rabbit,cat,0,0.06415567,0.9358443
cvcl,langauge,0,Outline,anim,rabbit,cow,1,0.8792023,0.120797746
cvcl,langauge,0,Outline,anim,rabbit,dog,0,0.0865192,0.91348076
cvcl,langauge,0,Outline,anim,rabbit,duck,0,0.36247623,0.6375238
cvcl,langauge,0,Outline,anim,rabbit,elephant,0,0.065991625,0.9340084
cvcl,langauge,0,Outline,anim,rabbit,fish,0,0.029407345,0.9705926
cvcl,langauge,0,Outline,anim,rabbit,foot,0,0.08689074,0.9131093
cvcl,langauge,0,Outline,anim,rabbit,frog,0,0.06722162,0.93277836
cvcl,langauge,0,Outline,anim,rabbit,hand,0,0.1059724,0.8940276
cvcl,langauge,0,Outline,anim,rabbit,squirrel,0,0.21907082,0.78092915
cvcl,langauge,0,Outline,anim,rabbit,turtle,0,0.48228487,0.51771516
cvcl,langauge,0,Outline,anim,squirrel,bear,0,0.40828317,0.5917168
cvcl,langauge,0,Outline,anim,squirrel,bird,1,0.7088121,0.29118788
cvcl,langauge,0,Outline,anim,squirrel,butterfly,0,0.36498898,0.63501096
cvcl,langauge,0,Outline,anim,squirrel,cat,0,0.26350006,0.7364999
cvcl,langauge,0,Outline,anim,squirrel,cow,1,0.9562852,0.043714855
cvcl,langauge,0,Outline,anim,squirrel,dog,0,0.31075925,0.68924075
cvcl,langauge,0,Outline,anim,squirrel,duck,1,0.7372187,0.26278132
cvcl,langauge,0,Outline,anim,squirrel,elephant,0,0.28140432,0.7185957
cvcl,langauge,0,Outline,anim,squirrel,fish,0,0.111796826,0.88820314
cvcl,langauge,0,Outline,anim,squirrel,foot,0,0.36257932,0.6374207
cvcl,langauge,0,Outline,anim,squirrel,frog,0,0.23946084,0.7605391
cvcl,langauge,0,Outline,anim,squirrel,hand,0,0.32638496,0.6736151
cvcl,langauge,0,Outline,anim,squirrel,rabbit,1,0.8292703,0.17072974
cvcl,langauge,0,Outline,anim,squirrel,turtle,1,0.8039993,0.19600071
cvcl,langauge,0,Outline,anim,turtle,bear,0,0.21608159,0.7839184
cvcl,langauge,0,Outline,anim,turtle,bird,1,0.5366369,0.4633631
cvcl,langauge,0,Outline,anim,turtle,butterfly,0,0.11832708,0.8816729
cvcl,langauge,0,Outline,anim,turtle,cat,0,0.108694315,0.8913057
cvcl,langauge,0,Outline,anim,turtle,cow,1,0.8110891,0.18891093
cvcl,langauge,0,Outline,anim,turtle,dog,0,0.18956666,0.8104334
cvcl,langauge,0,Outline,anim,turtle,duck,0,0.397559,0.602441
cvcl,langauge,0,Outline,anim,turtle,elephant,0,0.110232964,0.88976705
cvcl,langauge,0,Outline,anim,turtle,fish,0,0.038643703,0.96135634
cvcl,langauge,0,Outline,anim,turtle,foot,0,0.18047199,0.819528
cvcl,langauge,0,Outline,anim,turtle,frog,0,0.07700289,0.9229972
cvcl,langauge,0,Outline,anim,turtle,hand,0,0.15664266,0.8433573
cvcl,langauge,0,Outline,anim,turtle,rabbit,1,0.61410993,0.3858901
cvcl,langauge,0,Outline,anim,turtle,squirrel,0,0.30425552,0.6957445
